discom,year,month,date,circle,division,subdivision,section,area,catcode,catdesc,totservices,billedservices,units,load,source_file,units_negative_flag,unit_per_load
TGSPDCL,2026,3,2026-03-01,MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,SHAPURNAGAR,PHASE-4 IDA JEEDIMETLA,9,EV CHARGING STATIONS,1,1.0,3034.0,54.0,March.csv,False,56.18518518518518
TGSPDCL,2026,3,2026-03-01,MEDCHAL,JEEDIMETLA,JEEDIMETLA,PRAGATHI NAGAR,SRR HIGHT ROOT,9,EV CHARGING STATIONS,1,1.0,4239.0,74.0,March.csv,False,57.28378378378378
TGSPDCL,2026,3,2026-03-01,MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,D.P.PALLY HV(GRP M),9,EV CHARGING STATIONS,1,1.0,3792.0,54.0,March.csv,False,70.22222222222223
TGSPDCL,2026,3,2026-03-01,MEDCHAL,JEEDIMETLA,JEEDIMETLA,BOWRAMPET,HV GM  TO SR X ROAD,9,EV CHARGING STATIONS,2,2.0,2421.0,99.0,March.csv,False,24.454545454545453
TGSPDCL,2026,3,2026-03-01,MEDCHAL,JEEDIMETLA,SHAPUR NAGAR,D P PALLY,GAGILAPUR HV(GRP M),9,EV CHARGING STATIONS,2,2.0,2589.0,108.0,March.csv,False,23.97222222222222
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,KOMPALLY HV,9,EV CHARGING STATIONS,1,1.0,2580.0,22.0,March.csv,False,117.27272727272727
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,MAJEEDPUR,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,MURAHARIPALLY,9,EV CHARGING STATIONS,1,1.0,3353.0,54.0,March.csv,False,62.092592592592595
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,SHAMEERPET,ALIABAD,THURKAPALLY,9,EV CHARGING STATIONS,2,2.0,2832.0,108.0,March.csv,False,26.22222222222222
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,CELEBRITY,9,EV CHARGING STATIONS,1,1.0,0.0,8.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,HV GAJULARAMARAM,9,EV CHARGING STATIONS,2,2.0,3286.0,108.0,March.csv,False,30.425925925925927
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QPUR VILLAGE AUTOSTAND,9,EV CHARGING STATIONS,1,,0.0,2.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,QUTBULLAPUR,QUTHBULLAPUR,QUTHBULLAPUR,9,EV CHARGING STATIONS,1,1.0,5067.0,54.0,March.csv,False,93.83333333333333
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,QUTBULLAPUR,GAJULARAMARAM,MAHADEVAPURAM,9,EV CHARGING STATIONS,1,1.0,2328.0,54.0,March.csv,False,43.111111111111114
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,SHAMEERPET,9,EV CHARGING STATIONS,1,1.0,11906.0,54.0,March.csv,False,220.4814814814815
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,SHAMEERPET,SHAMEERPET,THUMUKUNTA,9,EV CHARGING STATIONS,2,2.0,5143.0,84.0,March.csv,False,61.226190476190474
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HV INDUSTRIAL AREA ,9,EV CHARGING STATIONS,1,1.0,4741.0,54.0,March.csv,False,87.79629629629629
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL TOWN,HV TOWN,9,EV CHARGING STATIONS,1,1.0,1549.0,54.0,March.csv,False,28.685185185185187
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,QUTBULLAPUR,JAGADGIRI GUTTA,DEVAMMA BASTHI,9,EV CHARGING STATIONS,1,,0.0,2.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,QUTBULLAPUR,PETBASHEERABAD,JEEDIMETLA HV,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,QUTBULLAPUR,JAGADGIRI GUTTA,HIGH VALUE,9,EV CHARGING STATIONS,1,1.0,3632.0,54.0,March.csv,False,67.25925925925925
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,HIGH VALUE,9,EV CHARGING STATIONS,1,1.0,7163.0,40.0,March.csv,False,179.075
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,QUTBULLAPUR,PETBASHEERABAD,PET BASHEERABAD,9,EV CHARGING STATIONS,2,2.0,3048.0,108.0,March.csv,False,28.22222222222222
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,AMR ROAD CENTRAL PARK,9,EV CHARGING STATIONS,1,1.0,2814.0,38.0,March.csv,False,74.05263157894737
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,QUTBULLAPUR,KOMPALLY,DHOLARI DHANI & POCHAMMA GADDA,9,EV CHARGING STATIONS,1,1.0,0.0,30.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,MEDCHAL,GUNDLAPOCHAMPALLY,KANDLAKOYA,9,EV CHARGING STATIONS,1,1.0,1807.0,54.0,March.csv,False,33.46296296296296
TGSPDCL,2026,3,2026-03-01,MEDCHAL,MEDCHAL,MEDCHAL,MEDCHAL RURAL,ATTIVELLY HV,9,EV CHARGING STATIONS,2,2.0,1897.0,75.0,March.csv,False,25.293333333333333
TGSPDCL,2026,3,2026-03-01,MEDCHAL,KUKATPALLY,KUKATPALLY,KUKATPALLY, NON CT (KKP),9,EV CHARGING STATIONS,1,1.0,6491.0,22.0,March.csv,False,295.04545454545456
TGSPDCL,2026,3,2026-03-01,MEDCHAL,KUKATPALLY,KUKATPALLY,KUKATPALLY,HVCT KKP,9,EV CHARGING STATIONS,1,1.0,7298.0,50.0,March.csv,False,145.96
TGSPDCL,2026,3,2026-03-01,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,CT&HV,9,EV CHARGING STATIONS,3,3.0,9873.0,130.0,March.csv,False,75.94615384615385
TGSPDCL,2026,3,2026-03-01,MEDCHAL,KUKATPALLY,MIYAPUR,BACHUPALLY,SRI SAI NAGAR,9,EV CHARGING STATIONS,1,1.0,247.0,8.0,March.csv,False,30.875
TGSPDCL,2026,3,2026-03-01,MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,B K ENCLAVE,9,EV CHARGING STATIONS,1,1.0,5799.0,34.0,March.csv,False,170.55882352941177
TGSPDCL,2026,3,2026-03-01,MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR,9,EV CHARGING STATIONS,1,1.0,33196.0,53.0,March.csv,False,626.3396226415094
TGSPDCL,2026,3,2026-03-01,MEDCHAL,KUKATPALLY,MIYAPUR,HYDERNAGAR,HYDERNAGAR CT METERS,9,EV CHARGING STATIONS,2,1.0,0.0,68.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,MEDCHAL,KUKATPALLY,MIYAPUR,MIYAPUR,MIYAPUR CT,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,MEDCHAL,KUKATPALLY,KUKATPALLY,ALLWYN COLONY,V. NAGAR,9,EV CHARGING STATIONS,1,1.0,6501.0,31.0,March.csv,False,209.70967741935485
TGSPDCL,2026,3,2026-03-01,MEDCHAL,KUKATPALLY,MIYAPUR,NIZAMPET,NIZAMPET CT,9,EV CHARGING STATIONS,1,1.0,1398.0,45.0,March.csv,False,31.066666666666666
TGSPDCL,2026,3,2026-03-01,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,CT METERS,9,EV CHARGING STATIONS,2,2.0,9550.0,108.0,March.csv,False,88.42592592592592
TGSPDCL,2026,3,2026-03-01,MEDCHAL,KUKATPALLY,MIYAPUR,VEMANA COLONY,CTMETER,9,EV CHARGING STATIONS,1,1.0,0.0,20.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,MEDCHAL,KUKATPALLY,KUKATPALLY,BHAGYA NAGAR,HMT COLONY,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,NGKLT-07.EDDAMMA GUDI,9,EV CHARGING STATIONS,1,1.0,3502.0,54.0,March.csv,False,64.85185185185185
TGSPDCL,2026,3,2026-03-01,NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,AMARABAD,MANNANOOR,9,EV CHARGING STATIONS,2,2.0,1521.0,122.0,March.csv,False,12.467213114754099
TGSPDCL,2026,3,2026-03-01,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,VANGOOR,VELUMALA PALLY,9,EV CHARGING STATIONS,1,1.0,992.0,54.0,March.csv,False,18.37037037037037
TGSPDCL,2026,3,2026-03-01,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,KALWAKURTHY(HV),9,EV CHARGING STATIONS,2,2.0,14.0,120.0,March.csv,False,0.11666666666666667
TGSPDCL,2026,3,2026-03-01,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,MARCHALA,9,EV CHARGING STATIONS,1,1.0,1496.0,54.0,March.csv,False,27.703703703703702
TGSPDCL,2026,3,2026-03-01,NAGARKURNOOL,NAGARKURNOOL,NAGARKURNOOL,BIJINAPALLY,RAMIREDDY PALLY,9,EV CHARGING STATIONS,1,1.0,20.0,60.0,March.csv,False,0.3333333333333333
TGSPDCL,2026,3,2026-03-01,NAGARKURNOOL,NAGARKURNOOL,KALWAKURTHY,KALWAKURTHY,TANDRA,9,EV CHARGING STATIONS,1,1.0,1771.0,60.0,March.csv,False,29.516666666666666
TGSPDCL,2026,3,2026-03-01,NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,ACHAMPET CT METERS,9,EV CHARGING STATIONS,2,2.0,1164.0,108.0,March.csv,False,10.777777777777779
TGSPDCL,2026,3,2026-03-01,NAGARKURNOOL,NAGARKURNOOL,KOLLAPUR,KOLLAPUR,KOLLAPUR,9,EV CHARGING STATIONS,1,1.0,3.0,60.0,March.csv,False,0.05
TGSPDCL,2026,3,2026-03-01,NAGARKURNOOL,NAGARKURNOOL,ACHAMPET,ACHAMPET,CHANDAPUR,9,EV CHARGING STATIONS,1,1.0,824.0,60.0,March.csv,False,13.733333333333333
TGSPDCL,2026,3,2026-03-01,NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),GUDUR,9,EV CHARGING STATIONS,2,2.0,1681.0,108.0,March.csv,False,15.564814814814815
TGSPDCL,2026,3,2026-03-01,NALGONDA,MIRYALGUDA,VEMULAPALLY,VEMULAPALLY,SETTI PALEM,9,EV CHARGING STATIONS,1,1.0,1664.0,60.0,March.csv,False,27.733333333333334
TGSPDCL,2026,3,2026-03-01,NALGONDA,MIRYALGUDA,HALIA,PEDAVURA,PEDDAVOORA,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),KISTAPURAM,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,MIRYALGUDA,HALIA,HALIYA,HALIA ,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,MIRYALGUDA,VEMULAPALLY,MADUGULAPALLY,KOTTAGUDEM,9,EV CHARGING STATIONS,1,1.0,0.0,43.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA(RURAL),YADAGARPALLY,9,EV CHARGING STATIONS,1,1.0,41.0,54.0,March.csv,False,0.7592592592592593
TGSPDCL,2026,3,2026-03-01,NALGONDA,MIRYALGUDA,MIRYALGUDA,MIRYALAGUDA TOWN-I,MIRYALAGUDA HV,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,MIRYALGUDA,VEMULAPALLY,DAMARACHARLA,DAMERACHERLA,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,CHINTHAPALLY X ROAD,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,GODIKONDLA,9,EV CHARGING STATIONS,1,1.0,747.0,54.0,March.csv,False,13.833333333333334
TGSPDCL,2026,3,2026-03-01,NALGONDA,DEVARAKONDA,NAMPALLY,CHINTHAPALLI,TEEDED,9,EV CHARGING STATIONS,1,1.0,13.0,54.0,March.csv,False,0.24074074074074073
TGSPDCL,2026,3,2026-03-01,NALGONDA,DEVARAKONDA,DEVARAKONDA,KONDA MALLEPALLY,SAGAR ROAD JP,9,EV CHARGING STATIONS,1,1.0,1328.0,30.0,March.csv,False,44.266666666666666
TGSPDCL,2026,3,2026-03-01,NALGONDA,DEVARAKONDA,DEVARAKONDA,DEVARAKONDA,DEVARAKONDA,9,EV CHARGING STATIONS,1,1.0,2124.0,54.0,March.csv,False,39.333333333333336
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,PEDDAKAPARTHY,9,EV CHARGING STATIONS,3,3.0,5367.0,192.0,March.csv,False,27.953125
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VATTIMARTHY,9,EV CHARGING STATIONS,1,1.0,1369.0,60.0,March.csv,False,22.816666666666666
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,A.D.PALLY,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NAKREKAL,SHALIGOWRARAM,MADARAM,9,EV CHARGING STATIONS,1,1.0,13.0,54.0,March.csv,False,0.24074074074074073
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,VELIMINEDU,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,J.R.GUDA,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,KATTANGUR,9,EV CHARGING STATIONS,2,2.0,27.0,108.0,March.csv,False,0.25
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA RURAL,THIPPARTHY,THIPPARTHY,9,EV CHARGING STATIONS,1,1.0,5.0,54.0,March.csv,False,0.09259259259259259
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,CHEEKATIGUDEM,9,EV CHARGING STATIONS,1,1.0,297.0,54.0,March.csv,False,5.5
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NAKREKAL,KATTANGUR,PAMANGUNDLA,9,EV CHARGING STATIONS,2,2.0,1540.0,48.0,March.csv,False,32.083333333333336
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NAKREKAL,KETHAPALLI,INUPAMULA,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA,NALGONDA - TOWN II,NALGONDA-GANDHINAGAR,9,EV CHARGING STATIONS,1,1.0,15.0,54.0,March.csv,False,0.2777777777777778
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,GANDHAMVARIGUDA,9,EV CHARGING STATIONS,1,1.0,268.0,25.0,March.csv,False,10.72
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA,NALGONDA TOWN III,NALGONDA-DVK ROAD,9,EV CHARGING STATIONS,1,1.0,1578.0,30.0,March.csv,False,52.6
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,GOPALAIPALLY,9,EV CHARGING STATIONS,1,1.0,10332.0,54.0,March.csv,False,191.33333333333334
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,GOPLAIPALLY,9,EV CHARGING STATIONS,2,2.0,1562.0,108.0,March.csv,False,14.462962962962964
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN1,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA RURAL,NARKETPALLY,NARKETPALLY TOWN2,9,EV CHARGING STATIONS,1,1.0,0.0,18.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NAKREKAL,NAKREKAL,NAKREKAL TOWN D,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,CHITYALA(HQ)- A,9,EV CHARGING STATIONS,2,2.0,0.0,108.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,NALGONDA,NALGONDA,NALGONDA RURAL,CHITYAL,GUNDRAMPALLY,9,EV CHARGING STATIONS,3,3.0,1581.0,104.0,March.csv,False,15.201923076923077
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,KANDUKUR,AMANGAL,AMANGAL,AMANGAL(HV),9,EV CHARGING STATIONS,2,2.0,2373.0,113.0,March.csv,False,21.0
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,KANDUKUR,AMANGAL,KADTHAL,KADTHAL,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,SHADNAGAR,KOTHUR,NANDIGAMA,NANDIGAMA-KT,9,EV CHARGING STATIONS,2,2.0,0.0,108.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,SHADNAGAR RURAL,CT METERS SDNR RURAL,9,EV CHARGING STATIONS,4,4.0,2130.0,170.0,March.csv,False,12.529411764705882
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,SHADNAGAR,SHADNAGAR,SHADNAGAR RURAL,RAIKAL,9,EV CHARGING STATIONS,1,1.0,1475.0,60.0,March.csv,False,24.583333333333332
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,SHADNAGAR,KOTHUR,KOTHUR,THIMMAPUR-KT,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,SHAPOOR,9,EV CHARGING STATIONS,1,1.0,3808.0,54.0,March.csv,False,70.51851851851852
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,BALAPUR,ERRAKUNTA,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,IMAMGUDA,9,EV CHARGING STATIONS,1,1.0,531.0,15.0,March.csv,False,35.4
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,GAGANPAHAD,9,EV CHARGING STATIONS,3,3.0,1476.0,130.0,March.csv,False,11.353846153846154
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,KISMATPUR,BUNDLAGUDA VILLAGE,9,EV CHARGING STATIONS,1,1.0,636.0,10.0,March.csv,False,63.6
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,GAGANPAHAD,SATAMRAI,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,BALAPUR,SHAHEEN NAGAR II,9,EV CHARGING STATIONS,1,1.0,0.0,15.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,R B NAGAR&MADHURANGER HV,9,EV CHARGING STATIONS,3,3.0,11556.0,162.0,March.csv,False,71.33333333333333
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,CT SERVICES,9,EV CHARGING STATIONS,2,2.0,1169.0,108.0,March.csv,False,10.824074074074074
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,E.BANDLAGUDA,9,EV CHARGING STATIONS,1,1.0,1981.0,49.0,March.csv,False,40.42857142857143
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAMSHABAD,SHAMSHABAD,9,EV CHARGING STATIONS,1,1.0,2504.0,49.0,March.csv,False,51.10204081632653
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,SRINAGAR,9,EV CHARGING STATIONS,3,3.0,5435.0,138.0,March.csv,False,39.38405797101449
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,MAILRADEVPALLY,9,EV CHARGING STATIONS,2,2.0,0.0,94.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,MD PALLY,URRAM GADDA,9,EV CHARGING STATIONS,1,1.0,5454.0,5.0,March.csv,False,1090.8
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,KANDUKUR,HV-2,9,EV CHARGING STATIONS,1,1.0,105.0,15.0,March.csv,False,7.0
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,SHASTRIPURAM,HV BABULREDDYNAGAR,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,RAJENDERNAGAR,UPPER PALLY VILLAGE,9,EV CHARGING STATIONS,1,1.0,0.0,5.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,MAHESHWARAM,THUMMALOOR,9,EV CHARGING STATIONS,2,2.0,3311.0,69.0,March.csv,False,47.98550724637681
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,GAGANPAHAD,SHASTRIPURAM,SHASTRIPURAM,9,EV CHARGING STATIONS,1,1.0,0.0,5.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,HV PREMAVATHIPET,9,EV CHARGING STATIONS,1,1.0,4410.0,54.0,March.csv,False,81.66666666666667
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,RAJENDRANAGAR,SHIVARAM PALLY,HV SHIVARAMPALLY,9,EV CHARGING STATIONS,1,1.0,2542.0,54.0,March.csv,False,47.074074074074076
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,KANDUKUR,MAMIDIPALLY,PAHADISHARIFF,MAMIDIPALLY,9,EV CHARGING STATIONS,2,2.0,3839.0,104.0,March.csv,False,36.91346153846154
TGSPDCL,2026,3,2026-03-01,RAJENDRA NAGAR,RAJENDRA NAGAR,SHAMSHABAD,SHAPOOR,PALMAKOLE,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,PTC DIVISON,9,EV CHARGING STATIONS,1,1.0,2558.0,74.0,March.csv,False,34.567567567567565
TGSPDCL,2026,3,2026-03-01,SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,SRI NAGAR COLONY,9,EV CHARGING STATIONS,1,1.0,374.0,8.0,March.csv,False,46.75
TGSPDCL,2026,3,2026-03-01,SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,TOWN HV-2 SLI,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,SANGAREDDY,PATANCHERU,PATANCHERU,PATANCHERU TOWN,TOWN HV-3 LI ,9,EV CHARGING STATIONS,1,1.0,675.0,54.0,March.csv,False,12.5
TGSPDCL,2026,3,2026-03-01,SANGAREDDY,PATANCHERU,RC PURAM,BEERAMGUDA,ASHOK NAGAR-2(BEERAMGUDA),9,EV CHARGING STATIONS,1,1.0,1915.0,54.0,March.csv,False,35.46296296296296
TGSPDCL,2026,3,2026-03-01,SANGAREDDY,PATANCHERU,PATANCHERU,AMEENPUR,CT METERS,9,EV CHARGING STATIONS,1,1.0,0.0,54.0,March.csv,False,0.0
TGSPDCL,2026,3,2026-03-01,SANGAREDDY,PATANCHERU,RC PURAM,M.I.G.,MIG HV,9,EV CHARGING STATIONS,1,1.0,12374.0,54.0,March.csv,False,229.14814814814815
TGSPDCL,2026,3,2026-03-01,SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET,PEDDAPUR,9,EV CHARGING STATIONS,1,1.0,218.0,31.0,March.csv,False,7.032258064516129
TGSPDCL,2026,3,2026-03-01,SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET,SADASIVAPET TOWN,9,EV CHARGING STATIONS,1,1.0,2565.0,54.0,March.csv,False,47.5
TGSPDCL,2026,3,2026-03-01,SANGAREDDY,SANGAREDDY,SADASIVPET,SADASIVPET RURAL,MADDIKUNTA,9,EV CHARGING STATIONS,1,1.0,780.0,54.0,March.csv,False,14.444444444444445
